,Tenpai,Machi
1339,1156777788999,18
1340,1111235568999,7
1341,2244466777889,58
1342,1111233366688,38
1343,2223333479999,8
1344,1113445555678,3469
1345,4445666678999,345789
1346,2223455566688,258
1347,1155666777789,158
1348,1112347888999,6789
1349,3555666677888,4
1350,1222344666777,24
1351,1122456666777,12
1352,1133344456888,147
1353,1223333466668,7
1354,1134444555579,8
1355,2333457888999,6
1356,1222355556678,47
1357,1233445556799,36
1358,2233345567789,236
1359,1122333344478,69
1360,1122234555888,125
1361,1111223346688,68
1362,1111233456778,7
1363,2223334456779,8
1364,1234445578889,58
1365,1145555668888,7
1366,3334555579999,8
1367,1134566668999,7
1368,2223333444457,67
1369,1222235666799,69
1370,1134444556788,18
1371,1114555666799,47
1372,2233444466689,7
1373,1111223778899,23
1374,4444555566667,378
1375,2233344678999,234
1376,2233444467888,158
1377,1112222344568,8
1378,2233447788899,789
1379,1223355666888,14
1380,1112334556777,147
1381,3355666777899,39
1382,1113555578889,4
1383,3344455577999,367
1384,2255677778899,6
1385,2223334556678,4578
1386,4445577789999,57
1387,3444455588899,259
1388,2355567778899,14
1389,3333455777888,2456
1390,4455677778888,45
1391,1112344488899,149
1392,1122335566688,58
1393,2333455588999,38
1394,2222334478999,569
1395,1144466667788,19
1396,1222333344477,257
1397,2333344555567,124678
1398,1112334455579,8
1399,3335556778888,679
1400,3334466778899,469
1401,1233344466688,38
1402,2244457788889,6
1403,2223335566779,9
1404,1113455788889,25
1405,1113333455677,47
1406,2333455557789,6
1407,2233334477788,8
1408,2223345788889,1346
1409,1222234556688,47
1410,1113333477789,25
1411,1111223356999,47
1412,1123466667789,58
1413,2333344555777,12456
1414,1344555678888,2
1415,2223456778899,134679
1416,2223334555699,59
1417,1222233566789,4
1418,1235677788889,4679
1419,3344445556788,8
1420,1114477789999,47
1421,2222334445789,1346
1422,2223467777999,58
1423,3333566667788,4
1424,2344445577789,57
1425,2266778888999,25
1426,1113335555777,46
1427,1111333555678,2
1428,2333344445558,8
1429,2223445588899,36
1430,1222556677999,13
1431,2223444488889,7
1432,1112255677789,6
1433,3445677778889,25
1434,2224447778999,6789
1435,2222444455678,3
1436,1111255567888,3
1437,1344555888999,2
1438,1222335555678,4
1439,1113455558889,79
1440,2223444477779,8
1441,1112225666999,457
1442,1344456777888,2
1443,2234555678999,25
1444,1111233777999,23
1445,2234455578889,3
1446,1222256666777,3
1447,1222334555667,47
1448,1233366688889,7
1449,1144556677788,18
1450,1233355556678,47
1451,1113334567778,36789
1452,2333344666777,1245
1453,2233344455999,25
1454,2233344445667,58
1455,2246777888999,5
1456,1677778888999,1
1457,1122455556789,12
1458,1111222233337,7
1459,1112333466777,36
1460,1112366667899,149
1461,3333555677889,4
1462,1112344556777,2356
1463,3345667778899,58
1464,2222344566777,3568
1465,1233555667799,4
1466,1114556666999,457
1467,1124444555567,3
1468,1112235555789,4
1469,1113334455789,23456
1470,1344556677778,1
1471,2224444677888,5
1472,2333444566678,25
1473,1112344466789,146
1474,1122335588889,7
1475,5555677888999,46789
1476,1333355566999,2
1477,3334445556899,7
1478,1112333345668,7
1479,1222345666677,27
1480,3344456777889,69
1481,1344455566778,2
1482,1112222366888,146
1483,1233556667778,3
1484,2233445557789,67
1485,1223556667778,2
1486,2346667888999,56789
1487,1133356666999,47
1488,3455567778899,258
1489,2244456677788,69
1490,2223335555688,47
1491,3345555667999,38
1492,2344445557777,6
1493,1155566677778,169
1494,1122223478889,18
1495,1144666788889,14
1496,1222333556677,123
1497,1334555566699,2
1498,1112334445677,25
1499,1113335558999,78
1500,2235677778888,4
1501,1111356778889,2
1502,2334456788889,3679
1503,2222444788889,3
1504,2222334455567,58
1505,3345556667799,39
1506,2222356667999,14
1507,1222333447799,79
1508,3344556677779,8
1509,2222347889999,78
1510,1112222344499,149
1511,2226666788999,578
1512,1223344447888,679
1513,2255567788889,25
1514,2225577779999,8
1515,1233477888999,25
1516,3335555677999,4678
1517,1234456667777,46
1518,1122223567789,134
1519,1113334456788,48
1520,2224477778999,469
1521,1333445556667,12
1522,1122223379999,8
1523,1113344466679,8
1524,1144455778899,15
1525,1112223367788,69
1526,1112223455789,25
1527,1222344556789,136
1528,1234444555567,1367
1529,1233335777888,456
1530,1222333366777,26
1531,1111222244499,3
1532,3445555677779,8
1533,1111255667788,3
1534,1122224888999,3
1535,1111222334455,36
1536,1122334445578,69
1537,1111233355677,6
1538,2223445677799,259
1539,3444457789999,78
1540,1122333344678,14
1541,1123334588999,2
1542,2334444667788,235
1543,1112222334444,135
1544,1222244466888,3
1545,1112244555999,24
1546,3344445667999,58
1547,1113357777999,6
1548,1144566677889,5
1549,1122333456669,9
1550,2233366778899,269
1551,1112224567779,89
1552,1233334555699,59
1553,1134444566699,19
1554,3566677778888,4
1555,3334566678889,368
1556,1112245566888,47
1557,1113477788999,25
1558,2334555777789,134
1559,1223334455699,147
1560,3333466688899,25
1561,2223356778888,69
1562,1122335566788,47
1563,1112456666999,23
1564,1123555777888,14
1565,2223334455689,7
1566,1122233377799,149
1567,1144445667788,369
1568,1234444566667,1578
1569,1112224445777,356
1570,1112222355556,47
1571,2244446667788,5
1572,1122333344599,25
1573,1114457788889,6
1574,3333444456667,2578
1575,3344466677888,37
1576,1234566777889,147
1577,1112356777888,147
1578,3444455556788,28
1579,3344566789999,25
1580,1144666777999,14
1581,1234455666699,39
1582,2223444467789,58
1583,2233356789999,47
1584,1112233334578,69
1585,2223377778888,69
1586,2222344448889,79
1587,1114667777889,5
1588,1122233789999,123
1589,3456677778888,23569
1590,1113455557888,679
1591,2222333444466,36
1592,3344455557888,6
1593,1234456666888,1457
1594,2333444455678,135
1595,1155556678999,47
1596,1112223445677,257
1597,1114566789999,36
1598,2223444577779,8
1599,2344456778888,69
1600,2224468888999,7
1601,3334445677799,479
1602,3455667888999,3467
1603,1112223478889,258
1604,4444556667899,79
1605,1222334555888,25
1606,1112334567899,149
1607,1123345555789,14
1608,2333345566789,56
1609,1113455588889,7
1610,4666677778999,45
1611,1222233366778,58
1612,2444556677799,3
1613,2344566688899,369
1614,3344445668888,7
1615,1122277778889,18
1616,1233334577779,8
1617,1266677789999,3
1618,1222233334588,68
1619,1355556677999,2
1620,4455567777889,4
1621,1114677789999,5
1622,2334445555999,1346
1623,1135567778899,4
1624,1333356778999,2
1625,1334566677788,2
1626,1113355678888,35
1627,1112333666888,1234
1628,1113455577779,8
1629,2345567888899,59
1630,1112345588999,58
1631,2223334666678,2345
1632,1222334557999,6
1633,2444455567999,3
1634,1234466667899,49
1635,1111235556668,78
1636,2224445577779,8
1637,2222334456789,134679
1638,1233455778899,25
1639,3335556667889,78
1640,1122256666999,47
1641,1222244445666,3
1642,1111233455567,258
1643,1145666688889,7
1644,1233366667778,37
1645,4444555578999,36
1646,1122223344566,156
1647,1112222366677,147
1648,1233334556778,69
1649,2233445555999,2
1650,1133334589999,7
1651,2344666789999,145
1652,1111223334777,235
1653,1112222377788,148
1654,2222345577789,57
1655,1122334446677,67
1656,3366667888999,358
1657,1111233337888,679
1658,1334444566677,2
1659,1114466778889,7
1660,1113333444457,7
1661,2222344555789,1346
1662,2223334555566,3467
1663,2225556666999,47
1664,1144477888999,17
1665,4466668888999,7
1666,1113334557999,6
1667,2234555577779,8
1668,1223333445599,14
1669,1222233335777,456
1670,2223344555566,236
1671,1222334777789,25
1672,2222366788889,14
1673,1112444456777,23
1674,1114444568999,78
1675,1115677778899,489
1676,2333456779999,8
1677,1333344477789,2
1678,1234555566677,3678
1679,1123477889999,16
1680,2222344446799,58
1681,2222344446678,569
1682,2244556666777,23
1683,1222234446667,578
1684,2223466778999,58
1685,1112224444555,36
1686,1114445558899,89
1687,4455556666777,347
1688,1112223445679,8
1689,1122345677789,3
1690,1124666678999,3
1691,2222333444577,57
1692,1111233334448,8
1693,3334445566779,89
1694,1223377889999,14
1695,1112224456799,49
1696,3333577888999,4
1697,2223334447888,679
1698,2333345556668,78
1699,1222235788999,6
1700,1223333678888,124
1701,2224445556999,4567
1702,1122333567888,1234
1703,1122235788889,4
1704,2233777788889,23
1705,2244455566679,8
1706,2333444556999,36
1707,1113344445668,7
1708,2333345666688,147
1709,1112233345777,12346
1710,1113666788889,23
1711,1112223444457,67
1712,3334444555699,259
1713,1113445677888,25
1714,1134555566667,128
1715,1112224556699,47
1716,1122233445688,3
1717,2233445667999,6
1718,1112334666888,235
1719,1144445555667,18
1720,1111222335567,4
1721,1123333444467,58
1722,2244466668888,7
1723,4456666788999,48
1724,1234466668999,7
1725,1112233388899,29
1726,1122333366778,58
1727,1112225667777,568
1728,1115556677789,5678
1729,3334445555668,7
1730,1134455666999,136
1731,1114446688999,68
1732,2244446666888,5
1733,2333344477899,8
1734,1111234448889,79
1735,1233344456888,347
1736,1133356667888,16
1737,1222345677779,8
1738,1233366777999,36
1739,1133334567788,69
1740,1123457888999,6
1741,2222334466688,58
1742,2334455667888,13467
1743,2223345677899,8
1744,2223345555688,38
1745,2245555688899,29
1746,2222455566699,3
1747,2222444666888,3
1748,1112455677778,3
1749,1111223344777,4
1750,1222233338999,78
1751,2334445666677,25
1752,2222356677888,14
1753,1112234566699,29
1754,3335666777799,69
1755,1112234566668,7
1756,1112455567999,3
1757,1123344455567,236
1758,2223333456677,5678
1759,1233345679999,8
1760,1222355789999,25
1761,4445555677778,3689
1762,1223456888999,2
1763,2224466778999,58
1764,1111233588899,4
1765,1122233345689,7
1766,3445667888899,25
1767,1113444555999,2345
1768,1222234444888,13
1769,2455566678889,3
1770,1146788889999,5
1771,2224444556788,36
1772,1114445566888,4567
1773,2346666777799,58
1774,2223366667788,39
1775,4445566667789,34578
1776,1133377788899,169
1777,1112222333789,134
1778,1244456667789,3
1779,1112244555567,24
1780,1122336667777,58
1781,1222233677889,134
1782,1123344455777,236
1783,1233355677889,35
1784,1133334555667,47
1785,1122333455688,47
1786,1222235577888,57
1787,1123466777999,16
1788,1223667788999,2
1789,1123444468999,7
1790,1111223444789,23
1791,2233335789999,4
1792,2224566678899,7
1793,1233455556779,8
1794,4555566778999,346789
1795,1134455666689,7
1796,1333367777889,2
1797,1233366778888,35
1798,2233356667789,26
1799,3344555566699,29
1800,1133334556777,147
1801,1222333444478,69
1802,2334555567999,134
1803,2224444567799,79
1804,1114445667899,479
1805,1111234445788,6
1806,2223455667799,2589
1807,2234456677889,25
1808,2225666778999,69
1809,3334555666679,8
1810,2245555668888,7
1811,2344445566699,59
1812,1115555666779,8
1813,2224455668999,78
1814,1144468888999,7
1815,1114555666888,3456
1816,2223334778899,2345
1817,1112334555566,146
1818,1113334455568,7
1819,1222236688889,7
1820,1133335678999,4
1821,3455566888999,256
1822,1122344567999,3
1823,1233444678888,235
1824,1111233336777,568
1825,2223444555568,7
1826,3334577788899,369
1827,1222333455678,14
1828,1111344445566,2
1829,2222334457789,67
1830,1222233456777,1345678
1831,1144467777999,58
1832,1122268888999,7
1833,1345566677899,2
1834,2224446688899,69
1835,2233455556667,14
1836,1233335557788,78
1837,3455566677779,8
1838,1112255566678,269
1839,1111233334678,245
1840,1112233355599,29
1841,2223344445888,12356
1842,1122233345567,123568
1843,1115566667788,589
1844,2224456778999,469
1845,3355556667999,36
1846,1222234468888,7
1847,3334444557777,6
1848,2566667777999,2
1849,1222344466789,26
1850,2223445556677,3467
1851,1123344555579,8
1852,1122224555567,3
1853,2222334577799,14
1854,2334445555678,13469
1855,1222234555678,13469
1856,1112444555789,23
1857,1222334555589,7
1858,3344477778889,38
1859,2245666688889,7
1860,2223478888999,2569
1861,2334457778888,69
1862,2345555666679,9
1863,1222357778899,6
1864,2225566677778,4569
1865,2233455566777,14
1866,1134556677999,258
1867,1222334555677,6
1868,1233344445599,9
1869,2455566688899,3
1870,1144555678999,14
1871,1123344556788,18
1872,4444566677889,3569
1873,1233336677889,69
1874,1233335577799,59
1875,2333356777888,14
1876,1113345888999,236
1877,3445555667899,29
1878,1244455666678,3
1879,2444466688999,3
1880,1145556789999,15
1881,1222344456999,247
1882,1122344445999,12
1883,3335555666678,478
1884,1112233334555,1245
1885,2223334677888,5
1886,1233445578999,36
1887,1122333378888,69
1888,2223355566667,358
1889,2345557888999,6789
1890,1123334444789,13
1891,1355566677788,2
1892,1122256788999,18
1893,1113455666677,24578
1894,1112223577999,4
1895,4444555566699,369
1896,4555577888899,36
1897,1222233335579,8
1898,1222345566799,29
1899,2333567778899,124
1900,1123455567899,19
1901,2223334478899,7
1902,1145677888899,1
1903,2333444557999,78
1904,1112344666699,5
1905,1233334446679,8
1906,3344445677799,39
1907,1122233368999,7
1908,1133345778899,136
1909,2233445788899,6
1910,2234456666777,235
1911,1112444666777,23
1912,2223337889999,78
1913,2223355666777,358
1914,1133355566789,16
1915,1333678888999,12
1916,2233444555588,36
1917,1123444555789,14
1918,1223346677888,5678
1919,2257777888999,6
1920,1223345577789,57
1921,3555566677778,4
1922,2344446666788,578
1923,1244466777789,3
1924,2223334467778,147
1925,3345555777888,346
1926,1111234678888,4
1927,2223333444999,1245
1928,1123466678999,169
1929,1112222334588,148
1930,3334445668999,7
1931,1114444556689,7
1932,1112345666778,5689
1933,1111233334556,457
1934,1111333678999,2
1935,1234555577788,36
1936,2223445556679,9
1937,2445566677778,23
1938,1344456667789,2
1939,1223444455567,3
1940,2345555666699,147
1941,2445556667999,2
1942,3344556788889,3679
1943,1113444556778,69
1944,1223444466888,3
1945,2223333477899,8
1946,1134588889999,7
1947,1112344577999,36
1948,1113334488899,49
1949,1122333346666,5
1950,1112223566688,4
1951,1222234447779,89
1952,1133456666777,13
1953,1222334444777,235
1954,1111344777999,2
1955,1222233368888,7
1956,2333345557888,679
1957,1112224566688,368
1958,1111235667788,58
1959,3556666778889,4
1960,1113455567899,259
1961,3344555566679,8
1962,2223333577788,4
1963,3345677788999,38
1964,3445555668999,7
1965,2334445566669,9
1966,2244788889999,24
1967,2222333346699,69
1968,1134445567999,14
1969,3333455588899,259
1970,1233344445688,38
1971,2222345666679,9
1972,2345577788889,57
1973,1223344566679,8
1974,1113577778899,4
1975,1234467888999,458
1976,2345558889999,7
1977,1122333478889,25
1978,2244456666779,8
1979,2444677778888,23
1980,2224446678889,68
1981,2333466778899,369
1982,1223355666999,14
1983,2333346678889,68
1984,1112333355579,8
1985,1111222233345,346
1986,2334444577779,8
1987,1223555666789,2
1988,1134666778899,25
1989,3344445677999,37
1990,1145677779999,8
1991,1122345566777,3
1992,2222334477889,69
1993,1111234566799,58
1994,1122334666688,5
1995,3335566667777,458
1996,2224455566677,347
1997,1111223345688,478
1998,1222233467789,58
1999,3366677788899,369
2000,1114445556677,35678
2001,1112245567888,36
2002,1233345566799,39
2003,2345777788999,6
2004,1122234666999,125
2005,3555666678888,34
2006,1112348888999,7
2007,1112234467778,3
2008,2225556667799,479
2009,1223344446689,7
2010,1233356888999,47
2011,1233466789999,25
2012,1114447777899,689
2013,2333444555666,123457
2014,2234445556666,23
2015,2333446778899,5
2016,1112222333499,39
2017,1112367777999,58
2018,2333344556788,68
2019,1112334457889,8
2020,2222378889999,14
2021,1112225555678,8
2022,2333344446999,56
2023,2223444466788,7
2024,1222555778899,13
2025,1222233344566,56
2026,1233444458999,78
2027,1233455568999,7
2028,2233334568888,7
2029,2222333346668,78
2030,3333455568888,7
2031,3334455788889,3456
2032,1222333666888,123
2033,2334455556688,68
2034,3555666888999,34
2035,1355566667888,2
2036,1112223445777,346
2037,2233444577999,36
2038,1113567777888,234
2039,1112233345689,7
2040,2233444468888,7
2041,3334445567777,34568
2042,2223334568899,89
2043,1144555667788,14
2044,2334577788899,14
2045,1234444567999,178
2046,1223333457777,6
2047,2224455556679,8
2048,1233444567777,2358
2049,1144455566888,136
2050,1334578888999,2
2051,1112266888999,26
2052,2444566667789,23
2053,1112223334557,6
2054,1111333567888,2
2055,2233344455557,67
2056,1334444555577,2
2057,1122233356677,58
2058,2333355566778,14
2059,2245555666778,28
2060,1115556668899,89
2061,1344556789999,1
2062,1155557788889,6
2063,2223344477889,69
2064,1133344455588,18
2065,1234555777999,1346
2066,2233445677799,1479
2067,1112345557889,8
2068,1112233367999,58
2069,1223344556666,12457
2070,2223335566789,56
2071,2233456678888,23
2072,1112244445789,36
2073,3334456677789,58
2074,2222333467889,7
2075,1122234566679,8
2076,1112233467999,58
2077,1155566789999,16
2078,1222233444999,1345
2079,2224445555679,89
2080,2333346688899,69
2081,1112244446777,5
2082,1112223334499,149
